Title,Recommended Title,Similarity Score
Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,"[Hangout] StartSe promove hangout gratuito com Caio Poli, do Nubank; inscreva-se",0.2283564516381938
Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.20785355042415082
Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!,0.19967273879091832
Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,0.18680616932581887
Apache Spark 2.0 Preview: Machine Learning Model Persistence,Apache Spark as a Compiler: Joining a Billion Rows on your Laptop: A deep dive into the new Tungsten Engine.,0.3006057301619431
Apache Spark 2.0 Preview: Machine Learning Model Persistence,Auto-scaling scikit-learn with Spark,0.24553285660985233
Apache Spark 2.0 Preview: Machine Learning Model Persistence,Key trends in machine learning and AI,0.24017702190773726
Apache Spark 2.0 Preview: Machine Learning Model Persistence,How to approach machine learning as a non-technical person,0.2251522223037151
Apache Spark 2.0 Preview: Machine Learning Model Persistence,Machine Learning as a Service: How Data Science Is Hitting the Masses,0.22182446563108524
"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com","O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",0.17424857084126538
"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com",Marketplace,0.14688582812358578
"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com",Mercado de Cosméticos no Brasil - Setor que não conhece crise!,0.1255569888188837
"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com",Apple e Google querem que você pague por assinatura em apps,0.12241484918818724
"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com",Um programador automatizou seu trabalho e passou 6 anos sem fazer nada | Tecnoblog,0.12159469415152636
Por que o Walmart não é Walmart no Brasil,Netshoes é grande vencedora do Prêmio BR Week 2016,0.12806685067681967
Por que o Walmart não é Walmart no Brasil,Walmart compra startup para brigar com Amazon | EXAME.com,0.12730452052949406
Por que o Walmart não é Walmart no Brasil,O tênue equilíbrio da equipe que desenha produtos digitais,0.1178549348084977
Por que o Walmart não é Walmart no Brasil,Walmart começa a recusar cartões de crédito Visa no Canadá | EXAME.com,0.11719753989018211
Por que o Walmart não é Walmart no Brasil,Um programador automatizou seu trabalho e passou 6 anos sem fazer nada | Tecnoblog,0.116375686793443
"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",Artificial intelligence produces realistic sounds that fool humans,0.19437820481779994
"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",An MIT Algorithm Predicts the Future by Watching TV,0.150472181316946
"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",Teaching machines to predict the future,0.12135365767632886
"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",Bring Your App To Life with CALayers,0.11871410905690565
"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",How to choose algorithms for Microsoft Azure Machine Learning,0.114155895178737
Amazon founder: A.I.'s impact is,"The inside story of how Amazon created Echo, the next billion dollar business no one saw coming",0.17190484151688465
Amazon founder: A.I.'s impact is,How real businesses are using machine learning,0.1374196054465604
Amazon founder: A.I.'s impact is,Money 20/20 Panel: Artificial Intelligence and Machine Learning,0.1328202495367795
Amazon founder: A.I.'s impact is,Bose's New Speaker Only Costs $150 But You Have to Build It Yourself,0.13076832151850243
Amazon founder: A.I.'s impact is,Jarvis: an Amazon Echo clone in your browser with PageNodes,0.12711729111108558
Facebook says its new AI is almost as good as humans at understanding context,Introducing DeepText: Facebook's text understanding engine,0.30033808195883605
Facebook says its new AI is almost as good as humans at understanding context,"Facebook ditches Bing, 800M users now see its own AI text translations",0.2090413414912392
Facebook says its new AI is almost as good as humans at understanding context,"Facebook details its company-wide machine learning platform, FBLearner Flow",0.19100809459901172
Facebook says its new AI is almost as good as humans at understanding context,"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",0.18127474590369405
Facebook says its new AI is almost as good as humans at understanding context,Facebook at Work pushed to 'later this year',0.1804456262382099
Why Steve Jobs Was Proud to Steal Ideas,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10,0.11524017879680369
Why Steve Jobs Was Proud to Steal Ideas,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",0.09615151908955308
Why Steve Jobs Was Proud to Steal Ideas,Today in Apple history: Steve Jobs passes away | Cult of Mac,0.09575149627312213
Why Steve Jobs Was Proud to Steal Ideas,Today in Apple history: Steve Jobs passes away,0.09575149627312213
Why Steve Jobs Was Proud to Steal Ideas,Today in Apple history: Steve Jobs passes away | Cult of Mac,0.09575149627312213
Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net",0.16617079084825107
Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,These Are The 10 Most Purchased Brands in the World,0.15555491500819654
Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,"Conheça Cris Grether, a diretora Global de Design que liderou, em Atlanta, a reformulação das embalagens de Coca-Cola",0.13783517326420272
Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,'We've realized a ten-year strategy goal in one year',0.1143332361727717
Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,Cover-More to raise $73.3 million to buy Travelex insurance unit,0.10462822482127829
Google is quietly recording everything you say. Here's how to hear it,Google search now provides access to basic healthcare information in India,0.14983748439795092
Google is quietly recording everything you say. Here's how to hear it,Google will show AMP URLs before App deep link URLs in mobile results,0.14381890500081287
Google is quietly recording everything you say. Here's how to hear it,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.14031420692016128
Google is quietly recording everything you say. Here's how to hear it,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.14031420692016128
Google is quietly recording everything you say. Here's how to hear it,Voice Search Could Become Mainstream Within the Next 5 Years,0.13485069783983597
Torus,Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data,0.16253817945718294
Torus,A Data Engineer's Guide To Non-Traditional Data Storages,0.16085157937108494
Torus,How Kubernetes takes container workload portability to the next level,0.1504697357664083
Torus,Don't Store Data in the Application Object,0.14870466376154093
Torus,Inversion of Control Containers and the Dependency Injection pattern,0.1404809156663767
Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,"Com compra da Estácio, Kroton se torna ""inalcançável"" | EXAME.com",0.2132960449171818
Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,Taco Bell chega ao Brasil no segundo semestre desse ano,0.1723501894582852
Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,0.1651129134730903
Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,"Microsoft adquire LinkedIn por US$ 26,2 bilhões",0.12614842152352082
Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,Dasa compra rede de laboratórios SalomãoZoppi,0.12340662211081654
Apple Releases First Preview of Swift 3.0 for Developers,Benchmarks for the Top Server-Side Swift Frameworks vs. Node.js,0.4553592200410412
Apple Releases First Preview of Swift 3.0 for Developers,Google may be considering Swift for use on Android,0.4273185590329368
Apple Releases First Preview of Swift 3.0 for Developers,Swift Top 10 Articles For The Past Year (v.2017),0.37879024053960764
Apple Releases First Preview of Swift 3.0 for Developers,Como consumir conteúdo de qualidade em iOS - CocoaHeads BR,0.3233503949102848
Apple Releases First Preview of Swift 3.0 for Developers,Real World Swift Performance,0.3132026332078662
Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,"Benchmarking: O que é, como surgiu e como fazer",0.164999155690397
Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",0.15115621965310036
Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,Dicas para aumentar produtividade: 14 dicas incríveis.,0.14999502328824293
Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,A nova marca da HP foi criada (e rejeitada) 5 anos atrás,0.143200617185433
Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,Conheça o Google Duo: um app de chamadas de vídeo para todos,0.14203521745422204
Inovação e emrpeendedores de tecnologia | Endeavor Brasil,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",0.1820755093916463
Inovação e emrpeendedores de tecnologia | Endeavor Brasil,Robôs (bots) serão tão populares quanto apps; entenda a nova tendência,0.18159298691748385
Inovação e emrpeendedores de tecnologia | Endeavor Brasil,Como aumentar a produtividade da Inovação?,0.18151206933011135
Inovação e emrpeendedores de tecnologia | Endeavor Brasil,Business Intelligence: qual a melhor definição para o tema?,0.1743351422462014
Inovação e emrpeendedores de tecnologia | Endeavor Brasil,Seria Stranger Things uma obra de arte do algoritmo da Netflix?,0.1662281724391579
"Carros de luxo em alta, mas o alerta está aceso","Carros de luxo em alta, mas o alerta está aceso",1.0
"Carros de luxo em alta, mas o alerta está aceso","Carros de luxo em alta, mas o alerta está aceso",1.0
"Carros de luxo em alta, mas o alerta está aceso",Cia. Hering sincroniza diferentes marcas em um único portal de compras,0.15947805474100202
"Carros de luxo em alta, mas o alerta está aceso",Buscas on-line por carros têm expansão de 43% no 1º trimestre,0.15694157360137845
"Carros de luxo em alta, mas o alerta está aceso",Mobile banking conquista o coração dos brasileiros,0.1556749337013329
"Carros de luxo em alta, mas o alerta está aceso","Carros de luxo em alta, mas o alerta está aceso",1.0
"Carros de luxo em alta, mas o alerta está aceso","Carros de luxo em alta, mas o alerta está aceso",1.0
"Carros de luxo em alta, mas o alerta está aceso",Cia. Hering sincroniza diferentes marcas em um único portal de compras,0.15947805474100202
"Carros de luxo em alta, mas o alerta está aceso",Buscas on-line por carros têm expansão de 43% no 1º trimestre,0.15694157360137845
